id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-01045,Kitchen Safety,LPG,CAR,en,Who should I call when handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'CAR']",2025-10-09T04:57:51.689838Z
BFP-01046,Emergency Response,Call,Region IV-A,en,Can I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region IV-A']",2025-10-09T04:57:51.689842Z
BFP-01047,Fire Prevention,Household,Region IV-B,en,Who should I call when reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region IV-B']",2025-10-09T04:57:51.689845Z
BFP-01048,Fire Prevention,Household,BARMM,en,What is the best way to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'BARMM']",2025-10-09T04:57:51.689848Z
BFP-01049,General Safety,Myths,Region II,en,What should I do if improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region II']",2025-10-09T04:57:51.689852Z
BFP-01050,Community & BFP,Hotline,Region II,en,Who should I call when get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region II']",2025-10-09T04:57:51.689855Z
BFP-01051,First Aid,Burns,Region VIII,en,Why does treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VIII']",2025-10-09T04:57:51.689861Z
BFP-01052,Emergency Response,Aftermath,Region IV-B,en,How do I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region IV-B']",2025-10-09T04:57:51.689867Z
BFP-01053,Kitchen Safety,Grease Fire,BARMM,en,Why does handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'BARMM']",2025-10-09T04:57:51.689874Z
BFP-01054,Electrical Safety,Overloads,CAR,en,When should we know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'CAR']",2025-10-09T04:57:51.689880Z
BFP-01055,Emergency Response,Aftermath,CAR,en,Do we need to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'CAR']",2025-10-09T04:57:51.689886Z
BFP-01056,School Safety,Drills,Region VIII,en,Where can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region VIII']",2025-10-09T04:57:51.689892Z
BFP-01057,School Safety,Students,Region II,en,Why does teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region II']",2025-10-09T04:57:51.689897Z
BFP-01058,Kitchen Safety,Grease Fire,Region VII,en,When should we handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region VII']",2025-10-09T04:57:51.689903Z
BFP-01059,General Safety,Basics,Region IV-A,en,Where can I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region IV-A']",2025-10-09T04:57:51.689909Z
BFP-01060,Workplace Safety,Compliance,NCR,en,Why does keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'NCR']",2025-10-09T04:57:51.689915Z
BFP-01061,Electrical Safety,Wiring,Region XII,en,Is it safe to know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.689921Z
BFP-01062,First Aid,Burns,Region X,en,Can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region X']",2025-10-09T04:57:51.689926Z
BFP-01063,School Safety,Teachers,Region XI,en,Can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region XI']",2025-10-09T04:57:51.689933Z
BFP-01064,Evacuation Planning,Routes,Region VI,en,Is it safe to create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region VI']",2025-10-09T04:57:51.689939Z
BFP-01065,Evacuation Planning,Kits,Region VI,en,What is the best way to create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'Region VI']",2025-10-09T04:57:51.689944Z
BFP-01066,Electrical Safety,Appliances,Region VII,en,Who should I call when know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.689950Z
BFP-01067,Fire Prevention,Household,Region IV-A,en,Is it safe to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region IV-A']",2025-10-09T04:57:51.689955Z
BFP-01068,Workplace Safety,Compliance,CAR,en,Is it safe to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.689960Z
BFP-01069,Workplace Safety,Factories,Region IX,en,How do I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region IX']",2025-10-09T04:57:51.689965Z
BFP-01070,General Safety,Home,NCR,en,When should we improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'NCR']",2025-10-09T04:57:51.689971Z
BFP-01071,Electrical Safety,Appliances,Region IV-A,en,Why does know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region IV-A']",2025-10-09T04:57:51.689982Z
BFP-01072,First Aid,Burns,Region IV-A,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region IV-A']",2025-10-09T04:57:51.689988Z
BFP-01073,First Aid,Smoke Inhalation,Region XII,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region XII']",2025-10-09T04:57:51.689993Z
BFP-01074,Kitchen Safety,Grease Fire,Region I,en,Where can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region I']",2025-10-09T04:57:51.689998Z
BFP-01075,Emergency Response,Call,Region VII,en,Who should I call when respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region VII']",2025-10-09T04:57:51.690001Z
BFP-01076,School Safety,Teachers,Region IV-B,en,Can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region IV-B']",2025-10-09T04:57:51.690005Z
BFP-01077,Evacuation Planning,Drills,Region III,en,Can I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'Region III']",2025-10-09T04:57:51.690008Z
BFP-01078,Workplace Safety,Factories,Region I,en,Can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region I']",2025-10-09T04:57:51.690012Z
BFP-01079,Fire Prevention,Outdoor,Region V,en,Why does reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region V']",2025-10-09T04:57:51.690015Z
BFP-01080,Electrical Safety,Appliances,Region IV-B,en,How do I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region IV-B']",2025-10-09T04:57:51.690018Z
BFP-01081,School Safety,Students,Region VII,en,Why does teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'students', 'school safety', 'Region VII']",2025-10-09T04:57:51.690022Z
BFP-01082,First Aid,Smoke Inhalation,Region I,en,Can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region I']",2025-10-09T04:57:51.690026Z
BFP-01083,First Aid,CPR Referral,Region XII,en,Where can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region XII']",2025-10-09T04:57:51.690032Z
BFP-01084,Emergency Response,Evacuate,Region III,en,Who should I call when respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'evacuate', 'emergency response', 'Region III']",2025-10-09T04:57:51.690038Z
BFP-01085,General Safety,Basics,BARMM,en,Do we need to improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'BARMM']",2025-10-09T04:57:51.690044Z
BFP-01086,Kitchen Safety,Cooking,Region VI,en,When should we handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region VI']",2025-10-09T04:57:51.690050Z
BFP-01087,Fire Prevention,Outdoor,Region IX,en,How do I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region IX']",2025-10-09T04:57:51.690056Z
BFP-01088,Kitchen Safety,LPG,Region IV-A,en,What is the best way to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region IV-A']",2025-10-09T04:57:51.690061Z
BFP-01089,Emergency Response,Evacuate,Region VI,en,Where can I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'evacuate', 'emergency response', 'Region VI']",2025-10-09T04:57:51.690067Z
BFP-01090,Kitchen Safety,Grease Fire,Region V,en,How do I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region V']",2025-10-09T04:57:51.690073Z
BFP-01091,Kitchen Safety,LPG,Region IV-A,en,Is it safe to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region IV-A']",2025-10-09T04:57:51.690078Z
BFP-01092,Workplace Safety,Compliance,CAR,en,What is the best way to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'CAR']",2025-10-09T04:57:51.690083Z
BFP-01093,School Safety,Drills,BARMM,en,Can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'BARMM']",2025-10-09T04:57:51.690089Z
BFP-01094,Emergency Response,Aftermath,Region X,en,Where can I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region X']",2025-10-09T04:57:51.690094Z
BFP-01095,Electrical Safety,Overloads,Region IV-B,en,What should I do if know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IV-B']",2025-10-09T04:57:51.690099Z
BFP-01096,Emergency Response,Evacuate,Region VIII,en,Is it safe to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'evacuate', 'emergency response', 'Region VIII']",2025-10-09T04:57:51.690105Z
BFP-01097,Kitchen Safety,Grease Fire,NCR,en,What is the best way to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'NCR']",2025-10-09T04:57:51.690110Z
BFP-01098,Emergency Response,Call,Region X,en,Do we need to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region X']",2025-10-09T04:57:51.690115Z
BFP-01099,Kitchen Safety,LPG,Region II,en,What is the best way to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.690120Z
BFP-01100,First Aid,CPR Referral,BARMM,en,What is the best way to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'BARMM']",2025-10-09T04:57:51.690125Z
BFP-01101,Community & BFP,Permits,Region IX,en,Who should I call when get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'permits', 'community & bfp', 'Region IX']",2025-10-09T04:57:51.690130Z
BFP-01102,Fire Prevention,Household,Region II,en,How do I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region II']",2025-10-09T04:57:51.690135Z
BFP-01103,Emergency Response,Call,Region V,en,What should I do if respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region V']",2025-10-09T04:57:51.690139Z
BFP-01104,First Aid,Burns,Region I,en,Do we need to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region I']",2025-10-09T04:57:51.690142Z
BFP-01105,Workplace Safety,Compliance,Region VII,en,How do I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region VII']",2025-10-09T04:57:51.690145Z
BFP-01106,First Aid,CPR Referral,Region II,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region II']",2025-10-09T04:57:51.690149Z
BFP-01107,Workplace Safety,Factories,CAR,en,How do I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'CAR']",2025-10-09T04:57:51.690152Z
BFP-01108,School Safety,Drills,Region XII,en,Where can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region XII']",2025-10-09T04:57:51.690155Z
BFP-01109,Community & BFP,Permits,Region I,en,What should I do if get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'permits', 'community & bfp', 'Region I']",2025-10-09T04:57:51.690158Z
BFP-01110,Fire Prevention,Household,Region III,en,What should I do if reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region III']",2025-10-09T04:57:51.690162Z
BFP-01111,School Safety,Teachers,Region V,en,Can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region V']",2025-10-09T04:57:51.690165Z
BFP-01112,First Aid,CPR Referral,Region IV-B,en,What is the best way to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region IV-B']",2025-10-09T04:57:51.690168Z
BFP-01113,Evacuation Planning,Kits,Region III,en,Do we need to create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'Region III']",2025-10-09T04:57:51.690172Z
BFP-01114,Workplace Safety,Compliance,Region XII,en,What should I do if keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region XII']",2025-10-09T04:57:51.690175Z
BFP-01115,Emergency Response,Aftermath,Region XI,en,What is the best way to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region XI']",2025-10-09T04:57:51.690178Z
BFP-01116,Emergency Response,Aftermath,CAR,en,Where can I respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'CAR']",2025-10-09T04:57:51.690182Z
BFP-01117,School Safety,Teachers,Region X,en,Who should I call when teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region X']",2025-10-09T04:57:51.690185Z
BFP-01118,Kitchen Safety,LPG,Region VI,en,Do we need to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region VI']",2025-10-09T04:57:51.690189Z
BFP-01119,First Aid,Smoke Inhalation,Region VII,en,Where can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region VII']",2025-10-09T04:57:51.690192Z
BFP-01120,Workplace Safety,Offices,NCR,en,How do I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'NCR']",2025-10-09T04:57:51.690195Z
BFP-01121,Community & BFP,Hotline,Region IV-A,en,Is it safe to get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-A']",2025-10-09T04:57:51.690198Z
BFP-01122,Electrical Safety,Wiring,Region V,en,Where can I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region V']",2025-10-09T04:57:51.690202Z
BFP-01123,Electrical Safety,Overloads,Region IV-A,en,What should I do if know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region IV-A']",2025-10-09T04:57:51.690205Z
BFP-01124,Workplace Safety,Offices,Region IV-A,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region IV-A']",2025-10-09T04:57:51.690209Z
BFP-01125,Kitchen Safety,LPG,Region VI,en,Can I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region VI']",2025-10-09T04:57:51.690212Z
